['Training data', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']
Stacking (accuracy): [1.0, 0.935, 0.9454, 0.93632, 0.91576, 0.92524, 0.91668, 0.89544, 0.83168, 0.90068, 0.89884]
LightGBM (accuracy): [0.96702, 0.92112, 0.92936, 0.92768, 0.91076, 0.93432, 0.919, 0.905, 0.85628, 0.92248, 0.9058]
Stacking (auc): [1.0, 0.9343456919354798, 0.9459095921476415, 0.9350393464712714, 0.9176365393335083, 0.9263128282573674, 0.9144677101554628, 0.9046048276859632, 0.856029992573098, 0.9008887532062619, 0.8989756231731191]
LightGBM (auc): [0.9669590081264394, 0.9207604891373111, 0.9293935123742288, 0.9265138933177779, 0.9124045062849163, 0.9349738518459151, 0.9174378154711308, 0.9109270368348739, 0.8709736143817572, 0.9225200359878967, 0.9058415682254368]
Stacking (recall): [1.0, 0.9116895955185765, 0.9306340481535961, 0.8942021803766105, 0.8703447214527547, 0.87608678624579, 0.8582611592271818, 0.8528612206062254, 0.7746027835940387, 0.8534448426921545, 0.8543627372786728]
LightGBM (recall): [0.9675557974959172, 0.9083120520635967, 0.9283889448014245, 0.8893293690122234, 0.8709602954755309, 0.9043628103704864, 0.8777481678880746, 0.877463640070681, 0.8218376647370366, 0.91342094782955, 0.8921678098580316]
Stacking (precision): [1.0, 0.9524096385542169, 0.9624499599679743, 0.9720775722750943, 0.9641152403682237, 0.9749825662482566, 0.9643492093197342, 0.9654562240344668, 0.9582507999390523, 0.9433879204085226, 0.9384143670608848]
LightGBM (precision): [0.9724613364458711, 0.9277240218763146, 0.934465830281306, 0.9583481666073336, 0.9533395098121789, 0.964819921450656, 0.949806253942507, 0.9575762070755767, 0.9501601993592026, 0.9309197175095381, 0.9177126917712691]
