['Training data', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']
Extra Trees (accuracy): [1.0, 0.91584, 0.9148, 0.9166, 0.88024, 0.89748, 0.87516, 0.8442, 0.83156, 0.90764, 0.88656]
LightGBM (accuracy): [0.96702, 0.92112, 0.92936, 0.92768, 0.91076, 0.93432, 0.919, 0.905, 0.85628, 0.92248, 0.9058]
Extra Trees (auc): [1.0, 0.9145904597971919, 0.9162253152245701, 0.9146482592647145, 0.8835675632488975, 0.899160734525463, 0.8713379811652658, 0.8611918843780928, 0.8560164345477436, 0.9078249514910608, 0.8867362460616917]
LightGBM (auc): [0.9669590081264394, 0.9207604891373111, 0.9293935123742288, 0.9265138933177779, 0.9124045062849163, 0.9349738518459151, 0.9174378154711308, 0.9109270368348739, 0.8709736143817572, 0.9225200359878967, 0.9058415682254368]
Extra Trees (recall): [1.0, 0.8713238322761347, 0.8735000387086785, 0.852411628675256, 0.7997076023391813, 0.8204746612359991, 0.7742338441039307, 0.765257577817045, 0.7742332799605863, 0.8657905217045002, 0.828760567873664]
LightGBM (recall): [0.9675557974959172, 0.9083120520635967, 0.9283889448014245, 0.8893293690122234, 0.8709602954755309, 0.9043628103704864, 0.8777481678880746, 0.877463640070681, 0.8218376647370366, 0.91342094782955, 0.8921678098580316]
Extra Trees (precision): [1.0, 0.9512546092274485, 0.957891162237881, 0.9719370938883134, 0.9637425816023739, 0.9747813139772938, 0.9577624394766663, 0.9623109135971285, 0.9584508652893192, 0.945710805637724, 0.9378158844765343]
LightGBM (precision): [0.9724613364458711, 0.9277240218763146, 0.934465830281306, 0.9583481666073336, 0.9533395098121789, 0.964819921450656, 0.949806253942507, 0.9575762070755767, 0.9501601993592026, 0.9309197175095381, 0.9177126917712691]
